lot_month,supplier_id,part_family,country,units_received,units_rejected,supplier_dpmo,on_time_delivery_flag,cert_current_flag,lot_accepted_flag
2024-08-01,SUP_TORSO_2,torso,Mexico,1124,8,7117.4,True,True,True
2024-08-01,SUP_TORSO_3,torso,Vietnam,787,2,2541.3,True,True,True
2024-08-01,SUP_PACKAGING_1,packaging,USA,918,2,2178.6,True,True,True
2024-08-01,SUP_PACKAGING_2,packaging,Mexico,762,5,6561.7,True,True,True
2024-08-01,SUP_PACKAGING_3,packaging,China,1065,9,8450.7,True,True,True
2024-09-01,SUP_HEAD_1,head,Mexico,1040,6,5769.2,True,True,True
2024-09-01,SUP_HEAD_2,head,Vietnam,787,5,6353.2,True,True,True
2024-09-01,SUP_HEAD_3,head,China,653,2,3062.8,True,True,True
2024-09-01,SUP_LIMB_1,limb,Mexico,851,3,3525.3,True,True,True
2024-09-01,SUP_LIMB_2,limb,Vietnam,790,6,7594.9,True,True,True
2024-09-01,SUP_LIMB_3,limb,China,1105,13,11764.7,True,True,True
2024-09-01,SUP_HAIR_1,hair,India,518,2,3861.0,True,True,True
2024-09-01,SUP_HAIR_2,hair,Vietnam,915,10,10929.0,True,True,True
2024-09-01,SUP_HAIR_3,hair,Bangladesh,432,1,2314.8,True,True,True
2024-09-01,SUP_EYES_1,eyes,Germany,674,8,11869.4,True,True,True
2024-09-01,SUP_EYES_2,eyes,Japan,977,5,5117.7,True,True,True
2024-09-01,SUP_EYES_3,eyes,China,899,6,6674.1,True,True,True
2024-09-01,SUP_OUTFIT_1,outfit,Mexico,576,6,10416.7,True,True,True
2024-09-01,SUP_OUTFIT_2,outfit,Bangladesh,784,6,7653.1,True,True,True
2024-09-01,SUP_OUTFIT_3,outfit,Vietnam,1347,10,7423.9,True,True,True
2024-09-01,SUP_GLASSES_1,glasses,Mexico,882,2,2267.6,True,True,True
2024-09-01,SUP_GLASSES_2,glasses,China,1181,4,3387.0,True,True,True
2024-09-01,SUP_GLASSES_3,glasses,Germany,608,3,4934.2,True,True,True
2024-09-01,SUP_TORSO_1,torso,USA,1083,3,2770.1,True,True,True
2024-09-01,SUP_TORSO_2,torso,Mexico,705,3,4255.3,True,True,True
2024-09-01,SUP_TORSO_3,torso,Vietnam,747,8,10709.5,True,True,True
2024-09-01,SUP_PACKAGING_1,packaging,USA,922,5,5423.0,True,True,True
2024-09-01,SUP_PACKAGING_2,packaging,Mexico,1276,3,2351.1,True,True,True
2024-09-01,SUP_PACKAGING_3,packaging,China,484,8,16528.9,False,True,False
2024-10-01,SUP_HEAD_1,head,Mexico,538,2,3717.5,True,True,True
2024-10-01,SUP_HEAD_2,head,Vietnam,1084,4,3690.0,True,True,True
2024-10-01,SUP_HEAD_3,head,China,972,6,6172.8,True,True,True
2024-10-01,SUP_LIMB_1,limb,Mexico,921,5,5428.9,True,True,True
2024-10-01,SUP_LIMB_2,limb,Vietnam,1265,11,8695.7,True,True,True
2024-10-01,SUP_LIMB_3,limb,China,742,6,8086.3,True,True,True
2024-10-01,SUP_HAIR_1,hair,India,813,6,7380.1,True,True,True
2024-10-01,SUP_HAIR_2,hair,Vietnam,584,6,10274.0,True,True,True
2024-10-01,SUP_HAIR_3,hair,Bangladesh,931,9,9667.0,True,True,True
2024-10-01,SUP_EYES_1,eyes,Germany,1286,12,9331.3,True,True,True
2024-10-01,SUP_EYES_2,eyes,Japan,1138,4,3514.9,True,True,True
2024-10-01,SUP_EYES_3,eyes,China,942,10,10615.7,True,True,True
2024-10-01,SUP_OUTFIT_1,outfit,Mexico,590,3,5084.7,True,True,True
2024-10-01,SUP_OUTFIT_2,outfit,Bangladesh,740,3,4054.1,True,True,True
2024-10-01,SUP_OUTFIT_3,outfit,Vietnam,1008,5,4960.3,True,True,True
2024-10-01,SUP_GLASSES_1,glasses,Mexico,747,4,5354.8,True,True,True
2024-10-01,SUP_GLASSES_2,glasses,China,845,5,5917.2,True,True,True
2024-10-01,SUP_GLASSES_3,glasses,Germany,761,7,9198.4,True,True,True
2024-10-01,SUP_TORSO_1,torso,USA,1076,7,6505.6,True,True,True
2024-10-01,SUP_TORSO_2,torso,Mexico,1416,4,2824.9,True,True,True
2024-10-01,SUP_TORSO_3,torso,Vietnam,931,3,3222.3,True,True,True
2024-10-01,SUP_PACKAGING_1,packaging,USA,488,1,2049.2,True,True,True
2024-10-01,SUP_PACKAGING_2,packaging,Mexico,1106,6,5425.0,True,True,True
2024-10-01,SUP_PACKAGING_3,packaging,China,585,6,10256.4,True,True,True
2024-11-01,SUP_HEAD_1,head,Mexico,690,3,4347.8,True,True,True
2024-11-01,SUP_HEAD_2,head,Vietnam,981,3,3058.1,True,True,True
2024-11-01,SUP_HEAD_3,head,China,781,5,6402.0,True,True,True
2024-11-01,SUP_LIMB_1,limb,Mexico,607,3,4942.3,True,True,True
2024-11-01,SUP_LIMB_2,limb,Vietnam,1183,9,7607.8,True,True,True
2024-11-01,SUP_LIMB_3,limb,China,880,5,5681.8,True,True,True
2024-11-01,SUP_HAIR_1,hair,India,749,1,1335.1,True,True,True
2024-11-01,SUP_HAIR_2,hair,Vietnam,1055,8,7582.9,True,True,True
2024-11-01,SUP_HAIR_3,hair,Bangladesh,876,2,2283.1,True,True,True
2024-11-01,SUP_EYES_1,eyes,Germany,1220,9,7377.0,True,True,True
2024-11-01,SUP_EYES_2,eyes,Japan,804,2,2487.6,True,True,True
2024-11-01,SUP_EYES_3,eyes,China,315,0,0.0,True,True,True
2024-11-01,SUP_OUTFIT_1,outfit,Mexico,918,4,4357.3,True,True,True
2024-11-01,SUP_OUTFIT_2,outfit,Bangladesh,1034,6,5802.7,True,True,True
2024-11-01,SUP_OUTFIT_3,outfit,Vietnam,1032,7,6782.9,True,True,True
2024-11-01,SUP_GLASSES_1,glasses,Mexico,899,5,5561.7,True,True,True
2024-11-01,SUP_GLASSES_2,glasses,China,903,4,4429.7,True,True,True
2024-11-01,SUP_GLASSES_3,glasses,Germany,1074,6,5586.6,False,True,True
2024-11-01,SUP_TORSO_1,torso,USA,1050,11,10476.2,True,True,True
2024-11-01,SUP_TORSO_2,torso,Mexico,1179,11,9329.9,True,True,True
2024-11-01,SUP_TORSO_3,torso,Vietnam,1198,8,6677.8,True,True,True
2024-11-01,SUP_PACKAGING_1,packaging,USA,729,3,4115.2,True,True,True
2024-11-01,SUP_PACKAGING_2,packaging,Mexico,779,3,3851.1,True,True,True
2024-11-01,SUP_PACKAGING_3,packaging,China,987,5,5065.9,True,True,True
2024-12-01,SUP_HEAD_1,head,Mexico,1022,6,5870.8,True,True,True
2024-12-01,SUP_HEAD_2,head,Vietnam,799,7,8761.0,True,True,True
2024-12-01,SUP_HEAD_3,head,China,1389,6,4319.7,True,True,True
2024-12-01,SUP_LIMB_1,limb,Mexico,579,5,8635.6,True,True,True
2024-12-01,SUP_LIMB_2,limb,Vietnam,558,2,3584.2,True,True,True
2024-12-01,SUP_LIMB_3,limb,China,913,4,4381.2,True,True,True
2024-12-01,SUP_HAIR_1,hair,India,793,6,7566.2,True,True,True
2024-12-01,SUP_HAIR_2,hair,Vietnam,734,1,1362.4,True,True,True
2024-12-01,SUP_HAIR_3,hair,Bangladesh,917,8,8724.1,True,True,True
2024-12-01,SUP_EYES_1,eyes,Germany,1457,14,9608.8,True,True,True
2024-12-01,SUP_EYES_2,eyes,Japan,1001,5,4995.0,True,True,True
2024-12-01,SUP_EYES_3,eyes,China,944,8,8474.6,False,True,True
2024-12-01,SUP_OUTFIT_1,outfit,Mexico,888,5,5630.6,True,True,True
2024-12-01,SUP_OUTFIT_2,outfit,Bangladesh,825,6,7272.7,True,True,True
2024-12-01,SUP_OUTFIT_3,outfit,Vietnam,694,5,7204.6,True,True,True
2024-12-01,SUP_GLASSES_1,glasses,Mexico,711,2,2812.9,True,True,True
2024-12-01,SUP_GLASSES_2,glasses,China,1205,6,4979.3,True,True,True
2024-12-01,SUP_GLASSES_3,glasses,Germany,1121,3,2676.2,True,True,True
2024-12-01,SUP_TORSO_1,torso,USA,934,7,7494.6,True,True,True
2024-12-01,SUP_TORSO_2,torso,Mexico,1235,7,5668.0,True,True,True
2024-12-01,SUP_TORSO_3,torso,Vietnam,1101,6,5449.6,True,True,True
2024-12-01,SUP_PACKAGING_1,packaging,USA,1125,5,4444.4,True,True,True
2024-12-01,SUP_PACKAGING_2,packaging,Mexico,372,2,5376.3,True,True,True
2024-12-01,SUP_PACKAGING_3,packaging,China,766,8,10443.9,True,True,True
2025-01-01,SUP_HEAD_1,head,Mexico,1102,6,5444.6,True,True,True
2025-01-01,SUP_HEAD_2,head,Vietnam,1197,6,5012.5,True,True,True
2025-01-01,SUP_HEAD_3,head,China,1002,5,4990.0,True,True,True
2025-01-01,SUP_LIMB_1,limb,Mexico,909,5,5500.6,True,True,True
2025-01-01,SUP_LIMB_2,limb,Vietnam,748,6,8021.4,True,True,True
2025-01-01,SUP_LIMB_3,limb,China,895,1,1117.3,False,True,True
2025-01-01,SUP_HAIR_1,hair,India,885,5,5649.7,False,True,True
2025-01-01,SUP_HAIR_2,hair,Vietnam,529,6,11342.2,True,True,True
2025-01-01,SUP_HAIR_3,hair,Bangladesh,736,4,5434.8,True,True,True
2025-01-01,SUP_EYES_1,eyes,Germany,609,3,4926.1,True,True,True
2025-01-01,SUP_EYES_2,eyes,Japan,1153,11,9540.3,True,True,True
2025-01-01,SUP_EYES_3,eyes,China,1242,5,4025.8,True,True,True
2025-01-01,SUP_OUTFIT_1,outfit,Mexico,1074,9,8379.9,True,True,True
2025-01-01,SUP_OUTFIT_2,outfit,Bangladesh,639,4,6259.8,True,True,True
2025-01-01,SUP_OUTFIT_3,outfit,Vietnam,521,1,1919.4,True,True,True
2025-01-01,SUP_GLASSES_1,glasses,Mexico,977,9,9211.9,True,True,True
2025-01-01,SUP_GLASSES_2,glasses,China,1306,9,6891.3,True,True,True
2025-01-01,SUP_GLASSES_3,glasses,Germany,1016,9,8858.3,True,True,True
2025-01-01,SUP_TORSO_1,torso,USA,707,3,4243.3,True,True,True
2025-01-01,SUP_TORSO_2,torso,Mexico,492,4,8130.1,True,True,True
2025-01-01,SUP_TORSO_3,torso,Vietnam,710,5,7042.3,True,True,True
2025-01-01,SUP_PACKAGING_1,packaging,USA,818,5,6112.5,True,True,True
2025-01-01,SUP_PACKAGING_2,packaging,Mexico,696,8,11494.3,True,True,True
2025-01-01,SUP_PACKAGING_3,packaging,China,938,9,9594.9,True,True,True
2025-02-01,SUP_HEAD_1,head,Mexico,649,5,7704.2,True,True,True
2025-02-01,SUP_HEAD_2,head,Vietnam,792,1,1262.6,True,True,True
2025-02-01,SUP_HEAD_3,head,China,724,8,11049.7,True,True,True
2025-02-01,SUP_LIMB_1,limb,Mexico,739,2,2706.4,True,True,True
2025-02-01,SUP_LIMB_2,limb,Vietnam,606,3,4950.5,True,True,True
2025-02-01,SUP_LIMB_3,limb,China,958,5,5219.2,True,True,True
2025-02-01,SUP_HAIR_1,hair,India,962,9,9355.5,True,True,True
2025-02-01,SUP_HAIR_2,hair,Vietnam,1051,6,5708.8,True,True,True
2025-02-01,SUP_HAIR_3,hair,Bangladesh,1259,6,4765.7,True,True,True
2025-02-01,SUP_EYES_1,eyes,Germany,820,4,4878.0,True,True,True
2025-02-01,SUP_EYES_2,eyes,Japan,1168,9,7705.5,True,True,True
2025-02-01,SUP_EYES_3,eyes,China,1155,2,1731.6,True,True,True
2025-02-01,SUP_OUTFIT_1,outfit,Mexico,734,5,6812.0,True,True,True
2025-02-01,SUP_OUTFIT_2,outfit,Bangladesh,829,2,2412.5,True,True,True
2025-02-01,SUP_OUTFIT_3,outfit,Vietnam,827,5,6045.9,True,True,True
2025-02-01,SUP_GLASSES_1,glasses,Mexico,947,3,3167.9,True,True,True
2025-02-01,SUP_GLASSES_2,glasses,China,559,3,5366.7,True,True,True
2025-02-01,SUP_GLASSES_3,glasses,Germany,737,6,8141.1,True,True,True
2025-02-01,SUP_TORSO_1,torso,USA,1057,2,1892.1,True,True,True
2025-02-01,SUP_TORSO_2,torso,Mexico,832,3,3605.8,True,True,True
2025-02-01,SUP_TORSO_3,torso,Vietnam,888,4,4504.5,True,True,True
2025-02-01,SUP_PACKAGING_1,packaging,USA,830,7,8433.7,True,True,True
2025-02-01,SUP_PACKAGING_2,packaging,Mexico,1170,5,4273.5,True,True,True
2025-02-01,SUP_PACKAGING_3,packaging,China,1237,8,6467.3,True,True,True
2025-03-01,SUP_HEAD_1,head,Mexico,975,9,9230.8,True,True,True
2025-03-01,SUP_HEAD_2,head,Vietnam,895,5,5586.6,True,True,True
2025-03-01,SUP_HEAD_3,head,China,880,9,10227.3,True,True,True
2025-03-01,SUP_LIMB_1,limb,Mexico,728,8,10989.0,True,True,True
2025-03-01,SUP_LIMB_2,limb,Vietnam,1164,8,6872.9,True,True,True
2025-03-01,SUP_LIMB_3,limb,China,672,5,7440.5,False,True,True
2025-03-01,SUP_HAIR_1,hair,India,1092,6,5494.5,True,True,True
2025-03-01,SUP_HAIR_2,hair,Vietnam,1280,15,11718.8,True,True,True
2025-03-01,SUP_HAIR_3,hair,Bangladesh,595,8,13445.4,True,True,True
2025-03-01,SUP_EYES_1,eyes,Germany,279,3,10752.7,True,True,True
2025-03-01,SUP_EYES_2,eyes,Japan,801,3,3745.3,True,True,True
2025-03-01,SUP_EYES_3,eyes,China,754,3,3978.8,False,True,True
2025-03-01,SUP_OUTFIT_1,outfit,Mexico,1076,1,929.4,True,True,True
2025-03-01,SUP_OUTFIT_2,outfit,Bangladesh,590,4,6779.7,True,True,True
2025-03-01,SUP_OUTFIT_3,outfit,Vietnam,869,5,5753.7,True,True,True
2025-03-01,SUP_GLASSES_1,glasses,Mexico,736,7,9510.9,True,True,True
2025-03-01,SUP_GLASSES_2,glasses,China,1190,8,6722.7,True,True,True
2025-03-01,SUP_GLASSES_3,glasses,Germany,1178,8,6791.2,True,True,True
2025-03-01,SUP_TORSO_1,torso,USA,820,6,7317.1,True,True,True
2025-03-01,SUP_TORSO_2,torso,Mexico,653,3,4594.2,True,True,True
2025-03-01,SUP_TORSO_3,torso,Vietnam,948,1,1054.9,True,True,True
2025-03-01,SUP_PACKAGING_1,packaging,USA,935,9,9625.7,True,True,True
2025-03-01,SUP_PACKAGING_2,packaging,Mexico,1158,8,6908.5,True,True,True
2025-03-01,SUP_PACKAGING_3,packaging,China,888,9,10135.1,True,True,True
2025-04-01,SUP_HEAD_1,head,Mexico,823,5,6075.3,True,True,True
2025-04-01,SUP_HEAD_2,head,Vietnam,1487,20,13449.9,True,True,True
2025-04-01,SUP_HEAD_3,head,China,891,10,11223.3,True,True,True
2025-04-01,SUP_LIMB_1,limb,Mexico,900,8,8888.9,False,True,True
2025-04-01,SUP_LIMB_2,limb,Vietnam,1250,9,7200.0,True,True,True
2025-04-01,SUP_LIMB_3,limb,China,1207,5,4142.5,True,True,True
2025-04-01,SUP_HAIR_1,hair,India,756,7,9259.3,True,True,True
2025-04-01,SUP_HAIR_2,hair,Vietnam,908,4,4405.3,True,True,True
2025-04-01,SUP_HAIR_3,hair,Bangladesh,888,2,2252.3,True,True,True
2025-04-01,SUP_EYES_1,eyes,Germany,969,6,6192.0,True,True,True
2025-04-01,SUP_EYES_2,eyes,Japan,899,3,3337.0,True,True,True
2025-04-01,SUP_EYES_3,eyes,China,747,6,8032.1,True,True,True
2025-04-01,SUP_OUTFIT_1,outfit,Mexico,316,2,6329.1,True,True,True
2025-04-01,SUP_OUTFIT_2,outfit,Bangladesh,750,6,8000.0,True,True,True
2025-04-01,SUP_OUTFIT_3,outfit,Vietnam,1435,11,7665.5,True,True,True
2025-04-01,SUP_GLASSES_1,glasses,Mexico,950,1,1052.6,True,True,True
2025-04-01,SUP_GLASSES_2,glasses,China,983,9,9155.6,True,True,True
2025-04-01,SUP_GLASSES_3,glasses,Germany,917,6,6543.1,False,True,True
2025-04-01,SUP_TORSO_1,torso,USA,1145,1,873.4,True,True,True
2025-04-01,SUP_TORSO_2,torso,Mexico,1048,8,7633.6,True,True,True
2025-04-01,SUP_TORSO_3,torso,Vietnam,403,2,4962.8,True,True,True
2025-04-01,SUP_PACKAGING_1,packaging,USA,782,5,6393.9,True,True,True
2025-04-01,SUP_PACKAGING_2,packaging,Mexico,796,4,5025.1,True,True,True
2025-04-01,SUP_PACKAGING_3,packaging,China,1032,8,7751.9,True,True,True
2025-05-01,SUP_HEAD_1,head,Mexico,1119,4,3574.6,False,True,True
2025-05-01,SUP_HEAD_2,head,Vietnam,746,5,6702.4,False,True,True
2025-05-01,SUP_HEAD_3,head,China,1178,7,5942.3,False,True,True
2025-05-01,SUP_LIMB_1,limb,Mexico,1324,7,5287.0,True,True,True
2025-05-01,SUP_LIMB_2,limb,Vietnam,582,8,13745.7,False,True,True
2025-05-01,SUP_LIMB_3,limb,China,698,3,4298.0,True,True,True
2025-05-01,SUP_HAIR_1,hair,India,1034,8,7736.9,True,True,True
2025-05-01,SUP_HAIR_2,hair,Vietnam,862,3,3480.3,False,True,True
2025-05-01,SUP_HAIR_3,hair,Bangladesh,389,5,12853.5,True,True,True
2025-05-01,SUP_EYES_1,eyes,Germany,1012,11,10869.6,True,True,True
2025-05-01,SUP_EYES_2,eyes,Japan,540,3,5555.6,True,True,True
2025-05-01,SUP_EYES_3,eyes,China,753,7,9296.1,True,True,True
2025-05-01,SUP_OUTFIT_1,outfit,Mexico,596,4,6711.4,True,True,True
2025-05-01,SUP_OUTFIT_2,outfit,Bangladesh,567,4,7054.7,True,True,True
2025-05-01,SUP_OUTFIT_3,outfit,Vietnam,1286,5,3888.0,True,True,True
2025-05-01,SUP_GLASSES_1,glasses,Mexico,908,8,8810.6,True,True,True
2025-05-01,SUP_GLASSES_2,glasses,China,1149,7,6092.3,True,True,True
2025-05-01,SUP_GLASSES_3,glasses,Germany,926,3,3239.7,True,True,True
2025-05-01,SUP_TORSO_1,torso,USA,883,5,5662.5,True,True,True
2025-05-01,SUP_TORSO_2,torso,Mexico,1234,7,5672.6,True,True,True
2025-05-01,SUP_TORSO_3,torso,Vietnam,945,6,6349.2,True,True,True
2025-05-01,SUP_PACKAGING_1,packaging,USA,799,0,0.0,True,True,True
2025-05-01,SUP_PACKAGING_2,packaging,Mexico,889,4,4499.4,True,True,True
2025-05-01,SUP_PACKAGING_3,packaging,China,1187,13,10952.0,True,True,True
2025-06-01,SUP_HEAD_1,head,Mexico,1057,8,7568.6,True,True,True
2025-06-01,SUP_HEAD_2,head,Vietnam,1041,8,7684.9,True,True,True
2025-06-01,SUP_HEAD_3,head,China,699,2,2861.2,True,True,True
2025-06-01,SUP_LIMB_1,limb,Mexico,634,4,6309.1,True,True,True
2025-06-01,SUP_LIMB_2,limb,Vietnam,798,8,10025.1,True,True,True
2025-06-01,SUP_LIMB_3,limb,China,1055,6,5687.2,True,True,True
2025-06-01,SUP_HAIR_1,hair,India,675,6,8888.9,True,True,True
2025-06-01,SUP_HAIR_2,hair,Vietnam,717,5,6973.5,True,True,True
2025-06-01,SUP_HAIR_3,hair,Bangladesh,739,2,2706.4,True,True,True
2025-06-01,SUP_EYES_1,eyes,Germany,1049,12,11439.5,True,True,True
2025-06-01,SUP_EYES_2,eyes,Japan,886,7,7900.7,True,True,True
2025-06-01,SUP_EYES_3,eyes,China,942,4,4246.3,True,True,True
2025-06-01,SUP_OUTFIT_1,outfit,Mexico,1118,7,6261.2,True,True,True
2025-06-01,SUP_OUTFIT_2,outfit,Bangladesh,658,6,9118.5,True,True,True
2025-06-01,SUP_OUTFIT_3,outfit,Vietnam,889,3,3374.6,True,True,True
2025-06-01,SUP_GLASSES_1,glasses,Mexico,696,2,2873.6,True,True,True
2025-06-01,SUP_GLASSES_2,glasses,China,774,8,10335.9,True,True,True
2025-06-01,SUP_GLASSES_3,glasses,Germany,615,3,4878.0,True,True,True
2025-06-01,SUP_TORSO_1,torso,USA,1053,6,5698.0,True,True,True
2025-06-01,SUP_TORSO_2,torso,Mexico,650,6,9230.8,True,True,True
2025-06-01,SUP_TORSO_3,torso,Vietnam,813,1,1230.0,True,True,True
2025-06-01,SUP_PACKAGING_1,packaging,USA,743,1,1345.9,True,True,True
2025-06-01,SUP_PACKAGING_2,packaging,Mexico,1229,7,5695.7,True,True,True
2025-06-01,SUP_PACKAGING_3,packaging,China,1044,14,13410.0,True,True,True
2025-07-01,SUP_HEAD_1,head,Mexico,1565,13,8306.7,True,True,True
2025-07-01,SUP_HEAD_2,head,Vietnam,1006,4,3976.1,True,True,True
2025-07-01,SUP_HEAD_3,head,China,844,4,4739.3,True,True,True
2025-07-01,SUP_LIMB_1,limb,Mexico,404,1,2475.2,True,True,True
2025-07-01,SUP_LIMB_2,limb,Vietnam,1156,6,5190.3,True,True,True
2025-07-01,SUP_LIMB_3,limb,China,752,4,5319.1,True,True,True
2025-07-01,SUP_HAIR_1,hair,India,589,5,8489.0,True,True,True
2025-07-01,SUP_HAIR_2,hair,Vietnam,587,0,0.0,True,True,True
2025-07-01,SUP_HAIR_3,hair,Bangladesh,809,4,4944.4,True,True,True
2025-07-01,SUP_EYES_1,eyes,Germany,1115,8,7174.9,True,True,True
2025-07-01,SUP_EYES_2,eyes,Japan,946,5,5285.4,True,True,True
2025-07-01,SUP_EYES_3,eyes,China,1231,10,8123.5,False,True,True
2025-07-01,SUP_OUTFIT_1,outfit,Mexico,1098,5,4553.7,True,True,True
2025-07-01,SUP_OUTFIT_2,outfit,Bangladesh,1042,9,8637.2,True,True,True
2025-07-01,SUP_OUTFIT_3,outfit,Vietnam,723,2,2766.3,True,True,True
2025-07-01,SUP_GLASSES_1,glasses,Mexico,668,4,5988.0,True,True,True
2025-07-01,SUP_GLASSES_2,glasses,China,1152,9,7812.5,False,True,True
2025-07-01,SUP_GLASSES_3,glasses,Germany,463,2,4319.7,True,True,True
2025-07-01,SUP_TORSO_1,torso,USA,802,8,9975.1,False,True,True
2025-07-01,SUP_TORSO_2,torso,Mexico,966,8,8281.6,False,True,True
2025-07-01,SUP_TORSO_3,torso,Vietnam,964,2,2074.7,True,True,True
2025-07-01,SUP_PACKAGING_1,packaging,USA,685,3,4379.6,True,True,True
2025-07-01,SUP_PACKAGING_2,packaging,Mexico,981,7,7135.6,True,True,True
2025-07-01,SUP_PACKAGING_3,packaging,China,901,7,7769.1,True,True,True
2025-08-01,SUP_HEAD_1,head,Mexico,1264,8,6329.1,True,True,True
2025-08-01,SUP_HEAD_2,head,Vietnam,724,4,5524.9,False,True,True
2025-08-01,SUP_HEAD_3,head,China,1066,10,9380.9,False,True,True
2025-08-01,SUP_LIMB_1,limb,Mexico,919,5,5440.7,True,True,True
2025-08-01,SUP_LIMB_2,limb,Vietnam,708,4,5649.7,True,True,True
2025-08-01,SUP_LIMB_3,limb,China,693,8,11544.0,True,True,True
2025-08-01,SUP_HAIR_1,hair,India,759,0,0.0,True,True,True
2025-08-01,SUP_HAIR_2,hair,Vietnam,795,4,5031.4,True,True,True
2025-08-01,SUP_HAIR_3,hair,Bangladesh,554,5,9025.3,False,True,True
2025-08-01,SUP_EYES_1,eyes,Germany,1134,7,6172.8,True,True,True
2025-08-01,SUP_EYES_2,eyes,Japan,939,8,8519.7,True,True,True
2025-08-01,SUP_EYES_3,eyes,China,841,2,2378.1,True,True,True
2025-08-01,SUP_OUTFIT_1,outfit,Mexico,631,2,3169.6,True,True,True
2025-08-01,SUP_OUTFIT_2,outfit,Bangladesh,1103,4,3626.5,False,True,True
2025-08-01,SUP_OUTFIT_3,outfit,Vietnam,740,1,1351.4,True,True,True
2025-08-01,SUP_GLASSES_1,glasses,Mexico,951,7,7360.7,True,True,True
2025-08-01,SUP_GLASSES_2,glasses,China,642,5,7788.2,True,True,True
2025-08-01,SUP_GLASSES_3,glasses,Germany,694,4,5763.7,True,True,True
2025-08-01,SUP_TORSO_1,torso,USA,944,4,4237.3,True,True,True
2025-08-01,SUP_TORSO_2,torso,Mexico,1046,7,6692.2,False,True,True
2025-08-01,SUP_TORSO_3,torso,Vietnam,860,6,6976.7,True,True,True
2025-08-01,SUP_PACKAGING_1,packaging,USA,935,5,5347.6,True,True,True
2025-08-01,SUP_PACKAGING_2,packaging,Mexico,882,2,2267.6,True,True,True
2025-08-01,SUP_PACKAGING_3,packaging,China,1044,11,10536.4,True,True,True
2025-09-01,SUP_HEAD_1,head,Mexico,638,1,1567.4,True,True,True
2025-09-01,SUP_HEAD_2,head,Vietnam,1097,11,10027.3,True,True,True
2025-09-01,SUP_HEAD_3,head,China,923,9,9750.8,True,True,True
2025-09-01,SUP_LIMB_1,limb,Mexico,904,7,7743.4,True,True,True
2025-09-01,SUP_LIMB_2,limb,Vietnam,716,5,6983.2,True,True,True
2025-09-01,SUP_LIMB_3,limb,China,671,2,2980.6,True,True,True
2025-09-01,SUP_HAIR_1,hair,India,1033,9,8712.5,True,True,True
2025-09-01,SUP_HAIR_2,hair,Vietnam,983,12,12207.5,True,True,True
2025-09-01,SUP_HAIR_3,hair,Bangladesh,746,6,8042.9,False,True,True
2025-09-01,SUP_EYES_1,eyes,Germany,995,8,8040.2,True,True,True
2025-09-01,SUP_EYES_2,eyes,Japan,1080,6,5555.6,True,True,True
2025-09-01,SUP_EYES_3,eyes,China,699,5,7153.1,True,True,True
2025-09-01,SUP_OUTFIT_1,outfit,Mexico,975,8,8205.1,False,True,True
2025-09-01,SUP_OUTFIT_2,outfit,Bangladesh,1116,4,3584.2,False,True,True
2025-09-01,SUP_OUTFIT_3,outfit,Vietnam,871,4,4592.4,False,True,True
2025-09-01,SUP_GLASSES_1,glasses,Mexico,635,4,6299.2,True,True,True
2025-09-01,SUP_GLASSES_2,glasses,China,636,4,6289.3,False,True,True
2025-09-01,SUP_GLASSES_3,glasses,Germany,983,7,7121.1,True,True,True
2025-09-01,SUP_TORSO_1,torso,USA,995,5,5025.1,True,True,True
2025-09-01,SUP_TORSO_2,torso,Mexico,931,6,6444.7,True,True,True
2025-09-01,SUP_TORSO_3,torso,Vietnam,745,7,9396.0,True,True,True
2025-09-01,SUP_PACKAGING_1,packaging,USA,1280,7,5468.8,True,True,True
2025-09-01,SUP_PACKAGING_2,packaging,Mexico,1205,10,8298.8,True,True,True
2025-09-01,SUP_PACKAGING_3,packaging,China,770,3,3896.1,True,True,True
2025-10-01,SUP_HEAD_1,head,Mexico,810,4,4938.3,True,True,True
2025-10-01,SUP_HEAD_2,head,Vietnam,527,2,3795.1,True,True,True
2025-10-01,SUP_HEAD_3,head,China,1280,8,6250.0,True,True,True
2025-10-01,SUP_LIMB_1,limb,Mexico,956,10,10460.3,True,True,True
2025-10-01,SUP_LIMB_2,limb,Vietnam,1212,10,8250.8,True,True,True
2025-10-01,SUP_LIMB_3,limb,China,652,3,4601.2,False,True,True
2025-10-01,SUP_HAIR_1,hair,India,782,4,5115.1,True,True,True
2025-10-01,SUP_HAIR_2,hair,Vietnam,435,4,9195.4,True,True,True
2025-10-01,SUP_HAIR_3,hair,Bangladesh,718,7,9749.3,True,True,True
2025-10-01,SUP_EYES_1,eyes,Germany,629,6,9539.0,True,True,True
2025-10-01,SUP_EYES_2,eyes,Japan,807,7,8674.1,True,True,True
2025-10-01,SUP_EYES_3,eyes,China,991,8,8072.7,False,True,True
2025-10-01,SUP_OUTFIT_1,outfit,Mexico,718,4,5571.0,True,True,True
2025-10-01,SUP_OUTFIT_2,outfit,Bangladesh,1128,3,2659.6,True,True,True
2025-10-01,SUP_OUTFIT_3,outfit,Vietnam,1134,8,7054.7,True,True,True
2025-10-01,SUP_GLASSES_1,glasses,Mexico,792,6,7575.8,True,True,True
2025-10-01,SUP_GLASSES_2,glasses,China,878,7,7972.7,True,True,True
2025-10-01,SUP_GLASSES_3,glasses,Germany,878,6,6833.7,True,True,True
