target_date,year,month,week_start_date,season_window,daily_order_target,actual_orders,daily_assembly_target,actual_assembled,daily_ship_target,actual_shipped_48h,backlog_eod,on_time_ship_rate,target_met_flag
2023-01-13,2023,1,2023-01-09,Normal,48.0,40,48.0,45,48.0,43,1,1.075,False
2023-01-14,2023,1,2023-01-09,Normal,48.0,47,48.0,47,48.0,46,2,0.9787,False
2023-01-15,2023,1,2023-01-09,Normal,48.0,39,48.0,41,48.0,40,1,1.0256,False
2023-01-16,2023,1,2023-01-16,Normal,48.0,53,48.0,53,48.0,48,6,0.9057,True
2023-01-17,2023,1,2023-01-16,Normal,48.0,44,48.0,46,48.0,44,6,1.0,False
2023-01-18,2023,1,2023-01-16,Normal,48.0,51,48.0,57,48.0,55,2,1.0784,True
2023-01-19,2023,1,2023-01-16,Normal,48.0,31,48.0,29,48.0,28,5,0.9032,False
2023-01-20,2023,1,2023-01-16,Normal,48.0,58,48.0,64,48.0,61,2,1.0517,True
2023-01-21,2023,1,2023-01-16,Normal,48.0,44,48.0,45,48.0,43,3,0.9773,False
2023-01-22,2023,1,2023-01-16,Normal,48.0,40,48.0,41,48.0,38,5,0.95,False
2023-01-23,2023,1,2023-01-23,Normal,48.0,47,48.0,49,48.0,48,4,1.0213,True
2023-01-24,2023,1,2023-01-23,Normal,48.0,59,48.0,60,48.0,60,3,1.0169,True
2023-01-25,2023,1,2023-01-23,Normal,48.0,45,48.0,46,48.0,45,3,1.0,False
2023-01-26,2023,1,2023-01-23,Normal,48.0,45,48.0,45,48.0,45,3,1.0,False
2023-01-27,2023,1,2023-01-23,Normal,48.0,56,48.0,58,48.0,57,2,1.0179,True
2023-01-28,2023,1,2023-01-23,Normal,48.0,51,48.0,55,48.0,54,0,1.0588,True
2023-01-29,2023,1,2023-01-23,Normal,48.0,43,48.0,43,48.0,40,3,0.9302,False
2023-01-30,2023,1,2023-01-30,Normal,48.0,62,48.0,67,48.0,62,3,1.0,True
2023-01-31,2023,1,2023-01-30,Normal,48.0,40,48.0,41,48.0,40,3,1.0,False
2023-02-01,2023,2,2023-01-30,Normal,48.0,47,48.0,51,48.0,49,1,1.0426,True
2023-02-02,2023,2,2023-01-30,Normal,48.0,43,48.0,43,48.0,43,1,1.0,False
2023-02-03,2023,2,2023-01-30,Normal,48.0,58,48.0,55,48.0,52,7,0.8966,True
2023-02-04,2023,2,2023-01-30,Normal,48.0,41,48.0,48,48.0,46,2,1.122,False
2023-02-05,2023,2,2023-01-30,Normal,48.0,56,48.0,58,48.0,56,2,1.0,True
2023-02-06,2023,2,2023-02-06,Normal,48.0,52,48.0,52,48.0,50,4,0.9615,True
2023-02-07,2023,2,2023-02-06,Normal,48.0,44,48.0,49,48.0,48,0,1.0909,True
2023-02-08,2023,2,2023-02-06,Normal,48.0,58,48.0,56,48.0,55,3,0.9483,True
2023-02-09,2023,2,2023-02-06,Normal,48.0,53,48.0,54,48.0,52,4,0.9811,True
2023-02-10,2023,2,2023-02-06,Normal,48.0,49,48.0,51,48.0,49,4,1.0,True
2023-02-11,2023,2,2023-02-06,Normal,48.0,47,48.0,46,48.0,44,7,0.9362,False
2023-02-12,2023,2,2023-02-06,Normal,48.0,55,48.0,58,48.0,56,6,1.0182,True
2023-02-13,2023,2,2023-02-13,Normal,48.0,53,48.0,54,48.0,53,6,1.0,True
2023-02-14,2023,2,2023-02-13,Normal,48.0,46,48.0,51,48.0,49,3,1.0652,True
2023-02-15,2023,2,2023-02-13,Normal,48.0,50,48.0,52,48.0,50,3,1.0,True
2023-02-16,2023,2,2023-02-13,Normal,48.0,43,48.0,45,48.0,43,3,1.0,False
2023-02-17,2023,2,2023-02-13,Normal,48.0,47,48.0,52,48.0,50,0,1.0638,True
2023-02-18,2023,2,2023-02-13,Normal,48.0,43,48.0,41,48.0,38,5,0.8837,False
2023-02-19,2023,2,2023-02-13,Normal,48.0,34,48.0,40,48.0,39,0,1.1471,False
2023-02-20,2023,2,2023-02-20,Easter,64.0,54,64.0,52,64.0,51,3,0.9444,False
2023-02-21,2023,2,2023-02-20,Easter,64.0,61,64.0,60,64.0,58,6,0.9508,False
2023-02-22,2023,2,2023-02-20,Easter,64.0,70,64.0,71,64.0,70,6,1.0,True
2023-02-23,2023,2,2023-02-20,Easter,64.0,68,64.0,68,64.0,66,8,0.9706,True
2023-02-24,2023,2,2023-02-20,Easter,64.0,64,64.0,71,64.0,69,3,1.0781,True
2023-02-25,2023,2,2023-02-20,Easter,64.0,52,64.0,53,64.0,51,4,0.9808,False
2023-02-26,2023,2,2023-02-20,Easter,64.0,52,64.0,54,64.0,52,4,1.0,False
2023-02-27,2023,2,2023-02-27,Easter,64.0,68,64.0,75,64.0,72,0,1.0588,True
2023-02-28,2023,2,2023-02-27,Easter,64.0,66,64.0,70,64.0,70,0,1.0606,True
2023-03-01,2023,3,2023-02-27,Easter,64.0,63,64.0,60,64.0,56,7,0.8889,False
2023-03-02,2023,3,2023-02-27,Easter,64.0,59,64.0,62,64.0,62,4,1.0508,False
2023-03-03,2023,3,2023-02-27,Easter,64.0,60,64.0,65,64.0,63,1,1.05,False
2023-03-04,2023,3,2023-02-27,Easter,64.0,59,64.0,62,64.0,61,0,1.0339,False
2023-03-05,2023,3,2023-02-27,Easter,64.0,42,64.0,40,64.0,38,4,0.9048,False
2023-03-06,2023,3,2023-03-06,Easter,64.0,73,64.0,75,64.0,75,2,1.0274,True
2023-03-07,2023,3,2023-03-06,Easter,64.0,82,64.0,85,64.0,84,0,1.0244,True
2023-03-08,2023,3,2023-03-06,Easter,64.0,53,64.0,48,64.0,46,7,0.8679,False
2023-03-09,2023,3,2023-03-06,Easter,64.0,64,64.0,67,64.0,66,5,1.0312,True
2023-03-10,2023,3,2023-03-06,Easter,64.0,67,64.0,73,64.0,72,0,1.0746,True
2023-03-11,2023,3,2023-03-06,Easter,64.0,58,64.0,56,64.0,56,2,0.9655,False
2023-03-12,2023,3,2023-03-06,Easter,64.0,54,64.0,56,64.0,52,4,0.963,False
2023-03-13,2023,3,2023-03-13,Easter,64.0,71,64.0,75,64.0,72,3,1.0141,True
2023-03-14,2023,3,2023-03-13,Easter,64.0,59,64.0,56,64.0,55,7,0.9322,False
2023-03-15,2023,3,2023-03-13,Easter,64.0,63,64.0,70,64.0,68,2,1.0794,True
2023-03-16,2023,3,2023-03-13,Easter,64.0,66,64.0,60,64.0,57,11,0.8636,False
2023-03-17,2023,3,2023-03-13,Easter,64.0,52,64.0,58,64.0,56,7,1.0769,False
2023-03-18,2023,3,2023-03-13,Easter,64.0,65,64.0,66,64.0,62,10,0.9538,False
2023-03-19,2023,3,2023-03-13,Easter,64.0,51,64.0,59,64.0,58,3,1.1373,False
2023-03-20,2023,3,2023-03-20,Easter,64.0,42,64.0,45,64.0,42,3,1.0,False
2023-03-21,2023,3,2023-03-20,Easter,64.0,63,64.0,62,64.0,62,4,0.9841,False
2023-03-22,2023,3,2023-03-20,Easter,64.0,58,64.0,62,64.0,60,2,1.0345,False
2023-03-23,2023,3,2023-03-20,Easter,64.0,60,64.0,61,64.0,59,3,0.9833,False
2023-03-24,2023,3,2023-03-20,Easter,64.0,68,64.0,68,64.0,64,7,0.9412,True
2023-03-25,2023,3,2023-03-20,Easter,64.0,64,64.0,74,64.0,74,0,1.1562,True
2023-03-26,2023,3,2023-03-20,Easter,64.0,59,64.0,57,64.0,52,7,0.8814,False
2023-03-27,2023,3,2023-03-27,Easter,64.0,59,64.0,60,64.0,57,9,0.9661,False
2023-03-28,2023,3,2023-03-27,Easter,64.0,57,64.0,66,64.0,64,2,1.1228,True
2023-03-29,2023,3,2023-03-27,Easter,64.0,64,64.0,65,64.0,61,5,0.9531,False
2023-03-30,2023,3,2023-03-27,Easter,64.0,57,64.0,61,64.0,57,5,1.0,False
2023-03-31,2023,3,2023-03-27,Easter,64.0,69,64.0,68,64.0,68,6,0.9855,True
2023-04-01,2023,4,2023-03-27,Easter,64.0,53,64.0,57,64.0,53,6,1.0,False
2023-04-02,2023,4,2023-03-27,Easter,64.0,44,64.0,48,64.0,46,4,1.0455,False
2023-04-03,2023,4,2023-04-03,Easter,64.0,78,64.0,84,64.0,81,1,1.0385,True
2023-04-04,2023,4,2023-04-03,Easter,64.0,44,64.0,45,64.0,44,1,1.0,False
2023-04-05,2023,4,2023-04-03,Easter,64.0,51,64.0,51,64.0,49,3,0.9608,False
2023-04-06,2023,4,2023-04-03,Easter,64.0,72,64.0,74,64.0,74,1,1.0278,True
2023-04-07,2023,4,2023-04-03,Easter,64.0,77,64.0,75,64.0,73,5,0.9481,True
2023-04-08,2023,4,2023-04-03,Normal,48.0,39,48.0,44,48.0,43,1,1.1026,False
2023-04-09,2023,4,2023-04-03,Normal,48.0,41,48.0,40,48.0,39,3,0.9512,False
2023-04-10,2023,4,2023-04-10,Normal,48.0,34,48.0,33,48.0,32,5,0.9412,False
2023-04-11,2023,4,2023-04-10,Normal,48.0,52,48.0,58,48.0,57,0,1.0962,True
2023-04-12,2023,4,2023-04-10,Normal,48.0,50,48.0,49,48.0,48,2,0.96,True
2023-04-13,2023,4,2023-04-10,Normal,48.0,48,48.0,50,48.0,50,0,1.0417,True
2023-04-14,2023,4,2023-04-10,Normal,48.0,47,48.0,44,48.0,42,5,0.8936,False
2023-04-15,2023,4,2023-04-10,Normal,48.0,38,48.0,44,48.0,43,0,1.1316,False
2023-04-16,2023,4,2023-04-10,Normal,48.0,49,48.0,48,48.0,47,2,0.9592,False
2023-04-17,2023,4,2023-04-17,Normal,48.0,49,48.0,51,48.0,48,3,0.9796,True
2023-04-18,2023,4,2023-04-17,Normal,48.0,57,48.0,58,48.0,57,3,1.0,True
2023-04-19,2023,4,2023-04-17,Normal,48.0,46,48.0,46,48.0,44,5,0.9565,False
2023-04-20,2023,4,2023-04-17,Normal,48.0,44,48.0,47,48.0,45,4,1.0227,False
2023-04-21,2023,4,2023-04-17,Normal,48.0,66,48.0,70,48.0,66,4,1.0,True
2023-04-22,2023,4,2023-04-17,Normal,48.0,42,48.0,45,48.0,44,2,1.0476,False
2023-04-23,2023,4,2023-04-17,Normal,48.0,41,48.0,42,48.0,42,1,1.0244,False
2023-04-24,2023,4,2023-04-24,Normal,48.0,42,48.0,43,48.0,41,2,0.9762,False
2023-04-25,2023,4,2023-04-24,Normal,48.0,55,48.0,53,48.0,50,7,0.9091,True
2023-04-26,2023,4,2023-04-24,Normal,48.0,47,48.0,54,48.0,52,2,1.1064,True
2023-04-27,2023,4,2023-04-24,Normal,48.0,45,48.0,45,48.0,44,3,0.9778,False
2023-04-28,2023,4,2023-04-24,Normal,48.0,58,48.0,58,48.0,56,5,0.9655,True
2023-04-29,2023,4,2023-04-24,Normal,48.0,29,48.0,34,48.0,34,0,1.1724,False
2023-04-30,2023,4,2023-04-24,Normal,48.0,49,48.0,47,48.0,45,4,0.9184,False
2023-05-01,2023,5,2023-05-01,Normal,48.0,44,48.0,45,48.0,45,3,1.0227,False
2023-05-02,2023,5,2023-05-01,Normal,48.0,36,48.0,39,48.0,38,1,1.0556,False
2023-05-03,2023,5,2023-05-01,Normal,48.0,45,48.0,44,48.0,44,2,0.9778,False
2023-05-04,2023,5,2023-05-01,Normal,48.0,45,48.0,44,48.0,43,4,0.9556,False
2023-05-05,2023,5,2023-05-01,Normal,48.0,48,48.0,50,48.0,48,4,1.0,True
2023-05-06,2023,5,2023-05-01,Normal,48.0,37,48.0,39,48.0,37,4,1.0,False
2023-05-07,2023,5,2023-05-01,Normal,48.0,38,48.0,41,48.0,40,2,1.0526,False
2023-05-08,2023,5,2023-05-08,Normal,48.0,52,48.0,52,48.0,52,2,1.0,True
2023-05-09,2023,5,2023-05-08,Normal,48.0,36,48.0,38,48.0,38,0,1.0556,False
2023-05-10,2023,5,2023-05-08,Normal,48.0,50,48.0,51,48.0,49,1,0.98,True
2023-05-11,2023,5,2023-05-08,Normal,48.0,39,48.0,39,48.0,38,2,0.9744,False
2023-05-12,2023,5,2023-05-08,Normal,48.0,47,48.0,46,48.0,45,4,0.9574,False
2023-05-13,2023,5,2023-05-08,Normal,48.0,47,48.0,48,48.0,46,5,0.9787,False
2023-05-14,2023,5,2023-05-08,Normal,48.0,35,48.0,38,48.0,37,3,1.0571,False
2023-05-15,2023,5,2023-05-15,Normal,48.0,37,48.0,40,48.0,39,1,1.0541,False
2023-05-16,2023,5,2023-05-15,Normal,48.0,49,48.0,51,48.0,49,1,1.0,True
2023-05-17,2023,5,2023-05-15,Normal,48.0,51,48.0,51,48.0,50,2,0.9804,True
2023-05-18,2023,5,2023-05-15,Normal,48.0,46,48.0,44,48.0,42,6,0.913,False
2023-05-19,2023,5,2023-05-15,Normal,48.0,47,48.0,52,48.0,51,2,1.0851,True
2023-05-20,2023,5,2023-05-15,Normal,48.0,39,48.0,37,48.0,37,4,0.9487,False
2023-05-21,2023,5,2023-05-15,Normal,48.0,34,48.0,39,48.0,38,0,1.1176,False
2023-05-22,2023,5,2023-05-22,Normal,48.0,41,48.0,40,48.0,39,2,0.9512,False
2023-05-23,2023,5,2023-05-22,Normal,48.0,55,48.0,56,48.0,54,3,0.9818,True
2023-05-24,2023,5,2023-05-22,Normal,48.0,48,48.0,50,48.0,47,4,0.9792,False
2023-05-25,2023,5,2023-05-22,Normal,48.0,40,48.0,44,48.0,43,1,1.075,False
2023-05-26,2023,5,2023-05-22,Normal,48.0,54,48.0,57,48.0,55,0,1.0185,True
2023-05-27,2023,5,2023-05-22,Normal,48.0,48,48.0,48,48.0,46,2,0.9583,False
2023-05-28,2023,5,2023-05-22,Normal,48.0,46,48.0,47,48.0,47,1,1.0217,False
2023-05-29,2023,5,2023-05-29,Normal,48.0,47,48.0,46,48.0,46,2,0.9787,False
2023-05-30,2023,5,2023-05-29,Normal,48.0,57,48.0,60,48.0,55,4,0.9649,True
2023-05-31,2023,5,2023-05-29,Normal,48.0,46,48.0,50,48.0,49,1,1.0652,True
2023-06-01,2023,6,2023-05-29,Normal,48.0,50,48.0,50,48.0,48,3,0.96,True
2023-06-02,2023,6,2023-05-29,Normal,48.0,47,48.0,50,48.0,47,3,1.0,False
2023-06-03,2023,6,2023-05-29,Normal,48.0,56,48.0,55,48.0,52,7,0.9286,True
2023-06-04,2023,6,2023-05-29,Normal,48.0,32,48.0,38,48.0,37,2,1.1562,False
2023-06-05,2023,6,2023-06-05,Normal,48.0,55,48.0,54,48.0,51,6,0.9273,True
2023-06-06,2023,6,2023-06-05,Normal,48.0,44,48.0,48,48.0,46,4,1.0455,False
2023-06-07,2023,6,2023-06-05,Normal,48.0,45,48.0,46,48.0,44,5,0.9778,False
2023-06-08,2023,6,2023-06-05,Normal,48.0,42,48.0,44,48.0,43,4,1.0238,False
2023-06-09,2023,6,2023-06-05,Normal,48.0,42,48.0,47,48.0,46,0,1.0952,False
2023-06-10,2023,6,2023-06-05,Normal,48.0,39,48.0,38,48.0,37,2,0.9487,False
2023-06-11,2023,6,2023-06-05,Normal,48.0,41,48.0,40,48.0,36,7,0.878,False
2023-06-12,2023,6,2023-06-12,Normal,48.0,51,48.0,57,48.0,55,3,1.0784,True
2023-06-13,2023,6,2023-06-12,Normal,48.0,51,48.0,51,48.0,49,5,0.9608,True
2023-06-14,2023,6,2023-06-12,Normal,48.0,36,48.0,39,48.0,37,4,1.0278,False
2023-06-15,2023,6,2023-06-12,Normal,48.0,39,48.0,43,48.0,43,0,1.1026,False
2023-06-16,2023,6,2023-06-12,Normal,48.0,54,48.0,54,48.0,53,1,0.9815,True
2023-06-17,2023,6,2023-06-12,Normal,48.0,48,48.0,48,48.0,45,4,0.9375,False
2023-06-18,2023,6,2023-06-12,Normal,48.0,46,48.0,47,48.0,44,6,0.9565,False
2023-06-19,2023,6,2023-06-19,Normal,48.0,51,48.0,54,48.0,52,5,1.0196,True
2023-06-20,2023,6,2023-06-19,Normal,48.0,43,48.0,43,48.0,41,7,0.9535,False
2023-06-21,2023,6,2023-06-19,Normal,48.0,58,48.0,64,48.0,61,4,1.0517,True
2023-06-22,2023,6,2023-06-19,Normal,48.0,53,48.0,53,48.0,50,7,0.9434,True
2023-06-23,2023,6,2023-06-19,Normal,48.0,26,48.0,34,48.0,33,0,1.2692,False
2023-06-24,2023,6,2023-06-19,Normal,48.0,39,48.0,36,48.0,33,6,0.8462,False
2023-06-25,2023,6,2023-06-19,Normal,48.0,34,48.0,36,48.0,34,6,1.0,False
2023-06-26,2023,6,2023-06-26,Normal,48.0,43,48.0,50,48.0,50,0,1.1628,True
2023-06-27,2023,6,2023-06-26,Normal,48.0,38,48.0,37,48.0,35,3,0.9211,False
2023-06-28,2023,6,2023-06-26,Normal,48.0,54,48.0,57,48.0,56,1,1.037,True
2023-06-29,2023,6,2023-06-26,Normal,48.0,41,48.0,44,48.0,41,1,1.0,False
2023-06-30,2023,6,2023-06-26,Normal,48.0,40,48.0,37,48.0,35,6,0.875,False
2023-07-01,2023,7,2023-06-26,Normal,48.0,47,48.0,50,48.0,48,5,1.0213,True
2023-07-02,2023,7,2023-06-26,Normal,48.0,45,48.0,47,48.0,45,5,1.0,False
2023-07-03,2023,7,2023-07-03,Normal,48.0,56,48.0,57,48.0,54,7,0.9643,True
2023-07-04,2023,7,2023-07-03,Normal,48.0,42,48.0,48,48.0,47,2,1.119,False
2023-07-05,2023,7,2023-07-03,Normal,48.0,43,48.0,42,48.0,41,4,0.9535,False
2023-07-06,2023,7,2023-07-03,Normal,48.0,51,48.0,55,48.0,53,2,1.0392,True
2023-07-07,2023,7,2023-07-03,Normal,48.0,51,48.0,56,48.0,55,0,1.0784,True
2023-07-08,2023,7,2023-07-03,Normal,48.0,34,48.0,29,48.0,27,7,0.7941,False
2023-07-09,2023,7,2023-07-03,Normal,48.0,51,48.0,57,48.0,53,5,1.0392,True
2023-07-10,2023,7,2023-07-10,Normal,48.0,44,48.0,49,48.0,47,2,1.0682,False
2023-07-11,2023,7,2023-07-10,Normal,48.0,34,48.0,34,48.0,33,3,0.9706,False
2023-07-12,2023,7,2023-07-10,Normal,48.0,44,48.0,46,48.0,41,6,0.9318,False
2023-07-13,2023,7,2023-07-10,Normal,48.0,41,48.0,46,48.0,44,3,1.0732,False
2023-07-14,2023,7,2023-07-10,Normal,48.0,44,48.0,45,48.0,44,3,1.0,False
2023-07-15,2023,7,2023-07-10,Normal,48.0,33,48.0,35,48.0,34,2,1.0303,False
2023-07-16,2023,7,2023-07-10,Normal,48.0,50,48.0,48,48.0,46,6,0.92,False
2023-07-17,2023,7,2023-07-17,Normal,48.0,66,48.0,72,48.0,65,7,0.9848,True
2023-07-18,2023,7,2023-07-17,Normal,48.0,46,48.0,51,48.0,50,3,1.087,True
2023-07-19,2023,7,2023-07-17,Normal,48.0,55,48.0,54,48.0,52,6,0.9455,True
2023-07-20,2023,7,2023-07-17,Normal,48.0,52,48.0,55,48.0,53,5,1.0192,True
2023-07-21,2023,7,2023-07-17,Normal,48.0,43,48.0,49,48.0,49,0,1.1395,True
2023-07-22,2023,7,2023-07-17,Normal,48.0,49,48.0,50,48.0,46,3,0.9388,False
2023-07-23,2023,7,2023-07-17,Normal,48.0,54,48.0,54,48.0,49,8,0.9074,True
2023-07-24,2023,7,2023-07-24,Normal,48.0,49,48.0,58,48.0,57,0,1.1633,True
2023-07-25,2023,7,2023-07-24,Normal,48.0,52,48.0,49,48.0,48,4,0.9231,True
2023-07-26,2023,7,2023-07-24,Normal,48.0,47,48.0,47,48.0,46,5,0.9787,False
2023-07-27,2023,7,2023-07-24,Normal,48.0,41,48.0,44,48.0,41,5,1.0,False
2023-07-28,2023,7,2023-07-24,Normal,48.0,55,48.0,60,48.0,57,3,1.0364,True
2023-07-29,2023,7,2023-07-24,Normal,48.0,41,48.0,42,48.0,40,4,0.9756,False
2023-07-30,2023,7,2023-07-24,Normal,48.0,63,48.0,65,48.0,64,3,1.0159,True
2023-07-31,2023,7,2023-07-31,Normal,48.0,41,48.0,45,48.0,44,0,1.0732,False
2023-08-01,2023,8,2023-07-31,Normal,48.0,50,48.0,49,48.0,48,2,0.96,True
2023-08-02,2023,8,2023-07-31,Normal,48.0,43,48.0,42,48.0,39,6,0.907,False
2023-08-03,2023,8,2023-07-31,Normal,48.0,51,48.0,59,48.0,56,1,1.098,True
2023-08-04,2023,8,2023-07-31,Normal,48.0,49,48.0,47,48.0,45,5,0.9184,False
2023-08-05,2023,8,2023-07-31,Normal,48.0,47,48.0,53,48.0,49,3,1.0426,True
2023-08-06,2023,8,2023-07-31,Normal,48.0,49,48.0,52,48.0,50,2,1.0204,True
2023-08-07,2023,8,2023-08-07,Normal,48.0,43,48.0,47,48.0,45,0,1.0465,False
2023-08-08,2023,8,2023-08-07,Normal,48.0,46,48.0,43,48.0,41,5,0.8913,False
2023-08-09,2023,8,2023-08-07,Normal,48.0,45,48.0,47,48.0,44,6,0.9778,False
2023-08-10,2023,8,2023-08-07,Normal,48.0,41,48.0,44,48.0,42,5,1.0244,False
2023-08-11,2023,8,2023-08-07,Normal,48.0,66,48.0,68,48.0,66,5,1.0,True
2023-08-12,2023,8,2023-08-07,Normal,48.0,42,48.0,47,48.0,44,3,1.0476,False
2023-08-13,2023,8,2023-08-07,Normal,48.0,54,48.0,54,48.0,52,5,0.963,True
2023-08-14,2023,8,2023-08-14,Normal,48.0,54,48.0,55,48.0,52,7,0.963,True
2023-08-15,2023,8,2023-08-14,Normal,48.0,49,48.0,53,48.0,51,5,1.0408,True
2023-08-16,2023,8,2023-08-14,Normal,48.0,52,48.0,51,48.0,48,9,0.9231,True
2023-08-17,2023,8,2023-08-14,Normal,48.0,44,48.0,51,48.0,49,4,1.1136,True
2023-08-18,2023,8,2023-08-14,Normal,48.0,45,48.0,51,48.0,51,0,1.1333,True
2023-08-19,2023,8,2023-08-14,Normal,48.0,42,48.0,42,48.0,40,2,0.9524,False
2023-08-20,2023,8,2023-08-14,Normal,48.0,34,48.0,32,48.0,30,6,0.8824,False
2023-08-21,2023,8,2023-08-21,Normal,48.0,47,48.0,55,48.0,52,1,1.1064,True
2023-08-22,2023,8,2023-08-21,Normal,48.0,61,48.0,63,48.0,62,0,1.0164,True
2023-08-23,2023,8,2023-08-21,Normal,48.0,53,48.0,49,48.0,46,7,0.8679,False
2023-08-24,2023,8,2023-08-21,Normal,48.0,41,48.0,49,48.0,46,2,1.122,False
2023-08-25,2023,8,2023-08-21,Normal,48.0,40,48.0,41,48.0,38,4,0.95,False
2023-08-26,2023,8,2023-08-21,Normal,48.0,49,48.0,52,48.0,49,4,1.0,True
2023-08-27,2023,8,2023-08-21,Normal,48.0,37,48.0,38,48.0,37,4,1.0,False
2023-08-28,2023,8,2023-08-28,Normal,48.0,53,48.0,56,48.0,53,4,1.0,True
2023-08-29,2023,8,2023-08-28,Normal,48.0,49,48.0,52,48.0,51,2,1.0408,True
2023-08-30,2023,8,2023-08-28,Normal,48.0,38,48.0,40,48.0,38,2,1.0,False
2023-08-31,2023,8,2023-08-28,Normal,48.0,52,48.0,49,48.0,47,7,0.9038,False
2023-09-01,2023,9,2023-08-28,Normal,48.0,57,48.0,64,48.0,63,1,1.1053,True
2023-09-02,2023,9,2023-08-28,Normal,48.0,37,48.0,34,48.0,34,4,0.9189,False
2023-09-03,2023,9,2023-08-28,Normal,48.0,36,48.0,37,48.0,35,5,0.9722,False
2023-09-04,2023,9,2023-09-04,Normal,48.0,55,48.0,57,48.0,56,4,1.0182,True
2023-09-05,2023,9,2023-09-04,Normal,48.0,54,48.0,57,48.0,54,4,1.0,True
2023-09-06,2023,9,2023-09-04,Normal,48.0,51,48.0,53,48.0,51,4,1.0,True
2023-09-07,2023,9,2023-09-04,Normal,48.0,48,48.0,48,48.0,48,4,1.0,True
2023-09-08,2023,9,2023-09-04,Normal,48.0,41,48.0,43,48.0,41,4,1.0,False
2023-09-09,2023,9,2023-09-04,Normal,48.0,35,48.0,39,48.0,38,1,1.0857,False
2023-09-10,2023,9,2023-09-04,Normal,48.0,32,48.0,32,48.0,29,4,0.9062,False
2023-09-11,2023,9,2023-09-11,Normal,48.0,47,48.0,50,48.0,48,3,1.0213,True
2023-09-12,2023,9,2023-09-11,Normal,48.0,56,48.0,58,48.0,58,1,1.0357,True
2023-09-13,2023,9,2023-09-11,Normal,48.0,41,48.0,42,48.0,42,0,1.0244,False
2023-09-14,2023,9,2023-09-11,Normal,48.0,40,48.0,37,48.0,34,6,0.85,False
2023-09-15,2023,9,2023-09-11,Normal,48.0,57,48.0,62,48.0,60,3,1.0526,True
2023-09-16,2023,9,2023-09-11,Normal,48.0,49,48.0,50,48.0,46,6,0.9388,False
2023-09-17,2023,9,2023-09-11,Normal,48.0,45,48.0,48,48.0,47,4,1.0444,False
2023-09-18,2023,9,2023-09-18,Normal,48.0,45,48.0,49,48.0,47,2,1.0444,False
2023-09-19,2023,9,2023-09-18,Normal,48.0,61,48.0,60,48.0,56,7,0.918,True
2023-09-20,2023,9,2023-09-18,Normal,48.0,56,48.0,60,48.0,58,5,1.0357,True
2023-09-21,2023,9,2023-09-18,Normal,48.0,43,48.0,47,48.0,46,2,1.0698,False
2023-09-22,2023,9,2023-09-18,Normal,48.0,42,48.0,45,48.0,45,0,1.0714,False
2023-09-23,2023,9,2023-09-18,Normal,48.0,35,48.0,32,48.0,30,5,0.8571,False
2023-09-24,2023,9,2023-09-18,Normal,48.0,43,48.0,44,48.0,40,8,0.9302,False
2023-09-25,2023,9,2023-09-25,Normal,48.0,49,48.0,54,48.0,54,3,1.102,True
2023-09-26,2023,9,2023-09-25,Normal,48.0,42,48.0,43,48.0,40,5,0.9524,False
2023-09-27,2023,9,2023-09-25,Normal,48.0,43,48.0,46,48.0,43,5,1.0,False
2023-09-28,2023,9,2023-09-25,Normal,48.0,42,48.0,47,48.0,45,2,1.0714,False
2023-09-29,2023,9,2023-09-25,Normal,48.0,47,48.0,48,48.0,46,3,0.9787,False
2023-09-30,2023,9,2023-09-25,Normal,48.0,41,48.0,42,48.0,40,4,0.9756,False
2023-10-01,2023,10,2023-09-25,Normal,48.0,40,48.0,43,48.0,43,1,1.075,False
2023-10-02,2023,10,2023-10-02,Normal,48.0,53,48.0,57,48.0,55,0,1.0377,True
2023-10-03,2023,10,2023-10-02,Normal,48.0,46,48.0,46,48.0,43,3,0.9348,False
2023-10-04,2023,10,2023-10-02,Normal,48.0,40,48.0,41,48.0,39,4,0.975,False
2023-10-05,2023,10,2023-10-02,Normal,48.0,48,48.0,51,48.0,48,4,1.0,True
2023-10-06,2023,10,2023-10-02,Normal,48.0,54,48.0,55,48.0,53,5,0.9815,True
2023-10-07,2023,10,2023-10-02,Normal,48.0,45,48.0,42,48.0,40,10,0.8889,False
2023-10-08,2023,10,2023-10-02,Normal,48.0,39,48.0,45,48.0,44,5,1.1282,False
2023-10-09,2023,10,2023-10-09,Normal,48.0,37,48.0,40,48.0,39,3,1.0541,False
2023-10-10,2023,10,2023-10-09,Normal,48.0,41,48.0,41,48.0,38,6,0.9268,False
2023-10-11,2023,10,2023-10-09,Normal,48.0,56,48.0,60,48.0,59,3,1.0536,True
2023-10-12,2023,10,2023-10-09,Normal,48.0,53,48.0,54,48.0,52,4,0.9811,True
2023-10-13,2023,10,2023-10-09,Normal,48.0,56,48.0,58,48.0,56,4,1.0,True
2023-10-14,2023,10,2023-10-09,Normal,48.0,30,48.0,32,48.0,31,3,1.0333,False
2023-10-15,2023,10,2023-10-09,Christmas,89.0,93,89.0,99,89.0,94,2,1.0108,True
2023-10-16,2023,10,2023-10-16,Christmas,89.0,82,89.0,80,89.0,76,8,0.9268,False
2023-10-17,2023,10,2023-10-16,Christmas,89.0,92,89.0,103,89.0,97,3,1.0543,True
2023-10-18,2023,10,2023-10-16,Christmas,89.0,99,89.0,96,89.0,89,13,0.899,True
